'ModifiedCartan.not_partitionProperty_five_above_sharpRadius' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveA_unit' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_differentiable' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveA_norm' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_norm_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_div_fiveA_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_sub_fiveA_unit' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_complement' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveA_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.disk_one_sub_pow_re_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.disk_one_add_pow_ne_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.complex_sqrt_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivePhi_differentiable' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveL_differentiable' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivePhi_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivePhi_odd' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivePhi_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveL_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.five_majorant_identity' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveL_negative_real' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveL_negative_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.scaled_linear_exp_decay' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveA_vanishes_of_negative_real_part' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveA_vanishes_negative_point' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveA_grows_at_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_sub_fiveA_grows_at_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_vanishes_of_fiveA_vanishes' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivea_sub_fiveA_vanishes_negative_point' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.cayley_real_part' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveL_real_part' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fiveL_re_pos_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.five_majorant_positive_gap' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.optimalFiveRadius_le_sharpRadius' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.exists_disk_above_sharp_below_diameter' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.five_partition_diameter_cannot_increase' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivePhi_re_factor' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivePhi_re_nonpos_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.fivePhi_re_nonneg_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.finite_sum_rpow_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.natCast_rpow_le_self' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.negative_integer_power_rpow' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.weighted_pole_sum_rpow_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.functionRank_scaled_subfamily' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.functionRank_relation' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussian_horizontal_norm_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussian_vertical_norm_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianPrimitive_horizontal_shift' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_left_finite_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_left_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_right_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianKernel_differentiable' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianPrimitive_hasDerivAt' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianPrimitive_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_hasDerivAt' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_entire' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_symmetry' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianKernel_norm' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianKernel_even' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianPrimitive_real' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianPrimitive_sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussian_normalization' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_real' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.integral_gaussian_Iic' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussianTransition_real_tendsto_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussian_integral_zero_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.gaussian_interval_left_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.geodesic_harmonic_comparison' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.growth_lemma' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.growthLemma_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.select_growth_radii' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_harnack_bounds' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_nonneg_of_boundary' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_harnack_uniform' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_comp_analytic_to_ball' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_harnack_open' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.maxWithZero_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.le_maxWithZero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.maxWithZero_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.continuousOn_maxWithZero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonicGrowthMean_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_max_le_poissonExtension' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonicGrowthMean_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonicGrowthMean_monotoneOn' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonicGrowthMean_continuousOn' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonKernel_real_on_circle' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.twoPointKernel_eq_combination' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.scaled_real_mem_ball' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_two_point_on_closedBall' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.two_point_harmonic' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harnack_negative_coefficient' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_negative_neighborhood' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_negative_neighborhood_unit' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_negative_rectangle' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.nonzero_surrounding_circle' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.compactConvergence_cancel_nontrivial' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.absorption_one' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.locallyBounded_of_local_bounds' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.locallyBounded_extend_zeros' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.compactConvergence_zero_extend_zeros' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.cclass_extend_zeros' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.exists_holomorphic_log_on_disk' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.holomorphic_log_real_part' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hurwitz_nonvanishing' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.compactConvergence_inv' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hurwitz_reciprocal_locallyBounded' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.cclass_two_dominants_of_quotient_limits' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolicRadialCoordinate_le_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolicDistance_real_of_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolicDistance_real_additive' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.diskSegmentMap_preserves_distance' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.distance_bound_uniform_pseudoradius' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.diskAutomorphism_joint_continuous' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.diskAutomorphism_image_open' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolicDistance_le_log_three_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.open_diameter_strict_pseudodistance' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.compact_strict_pseudodiameter' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolicDistance_zero_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolic_radial_addition' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.diskAutomorphism_real_norm_square' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolic_radial_segment_rigidity' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolicSegment_zero_real' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolic_real_endpoints_middle_im_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolicSegment_real' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.diskSegmentMap_surjective_on' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hyperbolicSegment_diskSegmentMap' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.immersion_local_left_inverse' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.immersion_mfderiv_injective' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.interior_wronskian_boundary_error_negligible' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.interior_derivative_quotient_growth_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.interior_derivative_quotient_growth_negligible' depends on axioms: [propext,
 Classical.choice,
 Quot.sound]
'ModifiedCartan.interior_absorption_growth_radii' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.iterated_log_derivative_mean' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonDenom_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonKernel_pos' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.kernel_factorization' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.kernel_boundary_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.weightedKernel_difference' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.weightedKernel_antitone' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.weightedKernel_strict' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.weightedKernel_at_sharp' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.twoPointKernel_strict_aux' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.twoPointKernel_strict' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.twoPointKernel_uniform' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.kobayashiRoyden_le_of_disc' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.kobayashiRoyden_zero_of_orbit' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.exists_large_tangentDisc_of_metric_lt' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.large_tangentDisc_sequence_of_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.metric_zero_of_large_tangentDiscs' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurentMonomial_on_orbit' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurent_eval_on_orbit' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurent_orbit_zero_iff_finite_equations' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurentMonomial_ne_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurentMonomial_holomorphicUnit' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.hasDerivAt_finsetProd_logarithmic' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurentMonomial_hasDerivAt' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurentMonomial_continuousAt' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurent_term_hasDerivAt_scaled' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurent_orbitCoefficient_tendsto' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.laurent_orbitRate_tendsto' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.local_log_derivative_poles' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.equicontinuousAt_of_local_subsequence_limits' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.rpow_le_one_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.log_polynomial_growth_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.log_fractional_moment_growth' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.iteratedDeriv_reciprocal_shift' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.norm_iteratedDeriv_reciprocal_shift' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDeriv_blaschkeFactor' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.reflected_pole_norm_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDeriv_finite_factorization' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDerivativeRegularBound_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDerivativeRegularBound_polynomial' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.proximityMean_self_div' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.higher_derivative_quotient_mean' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDerivativeEstimate_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.unit_log_norm_difference_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.unit_norm_le_of_logDerivative_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDerivative_bounded_montel' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDerivative_montel_of_no_reciprocal_decay' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDerivative_unit_limit_of_no_decay' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logDeriv_analyticOnNhd' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.iterated_logDeriv_finite_factorization' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.iterated_logDeriv_eq_log_branch' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.blaschke_norm_identity' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.blaschke_numerator_ne_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.log_factor_le_poisson' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.log_norm_le_poisson' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poisson_mean_inequality' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonMeanEstimate_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.manifold_disc_embedding' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.immersion_holomorphic_lift' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.coordinate_disc_lift' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.manifold_metric_eq_coordinate_metric' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.ambient_curve_tangent_in_range' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.matrix_det_analyticAt' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.matrix_adjugate_entry_analyticAt' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.matrix_inv_entry_analyticAt' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.matrix_adjugate_norm_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.matrix_inv_norm_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.holomorphic_equicontinuous' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.montel_subsequence' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.finite_montel_subsequence' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.compactConvergence_eval_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.tendsto_zero_of_small_ratio_bounded_log' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.quotient_tendsto_zero_of_norm_lower' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.log_growth_error_isLittleO' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.derivative_quotient_growth_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.derivative_quotient_growth_negligible' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.coordinateSumLaurent_eval' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.coordinateOneLaurent_eval' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.mem_normalizedHyperplane' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedHyperplane_metric_zero_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedHyperplane_zero_finite_union' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalized_difference_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalized_add_direction_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.compactConvergence_finset_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedPart_holomorphic' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedPart_identity' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedPart_limits' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.compactConvergence_zero_of_limit_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.unit_omitting_minus_one_normal' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.unit_omitting_minus_one_trichotomy' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.continuous_parameter_uniformOn' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.compactConvergence_of_parameter' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.locallyBounded_comp' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.cclass_comp' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.cclass_congr' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partitionProperty_center' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partition_at_center' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.cpartition_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.exponentialSum_zero_of_unit_jet_limits' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.constant_coordinate_partition_obstruction' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partitionRateSubspace_finrank_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.admissible_rate_finrank_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partition_at_recursive_radius' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partitionTheorem_proved' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.indexPart_eq_of_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedPartitionTorus_mem_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedPartitionTorus_contains_base' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedPartitionTorus_subset_hyperplane' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.exponentialOrbit_mem_partitionTorus' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partition_velocity_realized_by_entire_curve' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partition_torus_curve_velocity' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partition_torus_tangent_curve_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalizedPartitionTorus_mem_affine_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partitionTorusModelMap_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partitionTorusModelMap_range' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partitionTorusModelMap_isImmersion' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partitionTorusModelMap_isEmbedding' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalized_limit_zero_of_escape' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.normalized_limits_zero_of_pairwise_escape' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.mem_partitionVelocitySubspace_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partitionVelocitySubspace_finrank_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.mem_admissiblePartitions' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.exponential_zero_velocity_iff_partition' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.exponential_zero_velocity_finite_union' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.partition_velocity_sum_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poisson_envelope_pointwise' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_eq_average' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_harmonic' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_mono' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_eq_harmonic' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.harmonic_le_poissonExtension' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_harnack_bounds' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_harnack_uniform' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.poissonExtension_mono_codiscrete' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.norm_le_exp_poisson_majorant' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.logarithmic_mean_of_pole_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.blockIndex_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.blockIndex_surjective' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.blockIndex_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.restrictedFamily_cclass_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.locallyUniform_subsequence' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.blockProjectiveLimit_subsequence' depends on axioms: [propext, Classical.choice, Quot.sound]
'ModifiedCartan.cclass_blockProjectiveLimit_subsequence' depends on axioms: [propext, Classical.choice, Quot.sound]
